case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
224,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.031,739,22,11,761,1,
225,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.558,749,5,0,754,1,
225,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.666,749,32,21,781,1,
225,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.586,749,32,21,781,1,
226,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.155,577,117,106,694,1,
226,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.25,577,75,64,652,1,
226,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.891,577,5,0,582,1,
227,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.323,650,5,0,655,1,
227,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.163,650,48,37,698,1,
227,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.097,650,51,40,701,1,
228,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.678,750,32,21,782,1,
228,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.783,750,28,17,778,1,
228,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.731,750,28,17,778,1,
229,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.089,734,34,23,768,1,
229,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.614,734,34,23,768,1,
229,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.659,734,45,34,779,1,
230,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.944,786,53,42,839,1,
230,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.548,786,83,72,869,1,
230,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.904,786,60,49,846,1,
231,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.773,776,27,16,803,1,
231,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.628,776,55,44,831,1,
231,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.064,776,31,20,807,1,
232,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.625,627,59,48,686,1,
232,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.373,627,43,32,670,1,
232,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.173,627,38,27,665,1,
233,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.341,747,188,177,935,1,
233,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.533,747,116,105,863,1,
233,gpt-5.6,S6,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.539,747,124,113,871,1,
234,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.801,701,90,79,791,1,
234,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.617,701,42,31,743,1,
234,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.369,701,5,0,706,1,
235,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.114,627,77,66,704,1,
235,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.96,627,73,62,700,1,
235,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.888,627,26,15,653,1,
236,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.323,721,66,55,787,1,
236,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.667,721,29,18,750,1,
236,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.496,721,38,27,759,1,
237,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.29,618,54,43,672,1,
237,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.036,618,179,168,797,1,
237,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.453,618,83,72,701,1,
238,gpt-5.6,S4,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,6.134,731,264,253,995,1,
238,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.02,731,67,56,798,1,
238,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.869,731,202,191,933,1,
239,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.508,779,56,45,835,1,
239,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.695,779,34,23,813,1,
239,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.632,779,5,0,784,1,
240,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.133,591,90,79,681,1,
240,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.337,591,83,72,674,1,
240,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.903,591,32,21,623,1,
241,gpt-5.6,S4,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.739,543,81,70,624,1,
241,gpt-5.6,S5,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.683,543,123,112,666,1,
241,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.162,543,112,101,655,1,
242,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.422,724,31,20,755,1,
242,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.711,724,23,12,747,1,
242,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.357,724,5,0,729,1,
243,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.876,615,44,33,659,1,
243,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.792,615,23,12,638,1,
243,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.942,615,33,22,648,1,
244,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.575,785,124,113,909,1,
244,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.385,785,39,28,824,1,
244,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.707,785,22,11,807,1,
245,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.268,583,5,0,588,1,
245,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.23,583,5,0,588,1,
245,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.245,583,5,0,588,1,
246,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.758,745,31,20,776,1,
246,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.667,745,31,20,776,1,
246,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.425,745,5,0,750,1,
247,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.844,632,155,144,787,1,
247,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.136,632,131,120,763,1,
247,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.437,632,78,67,710,1,
248,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.123,648,93,82,741,1,
248,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.004,648,47,36,695,1,
248,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.609,648,29,18,677,1,
249,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.087,752,91,80,843,1,
249,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.548,752,35,24,787,1,
249,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.112,752,5,0,757,1,
250,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.792,744,31,20,775,1,
250,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.227,744,34,23,778,1,
250,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.232,744,5,0,749,1,
251,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.045,513,90,79,603,1,
251,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.709,513,27,16,540,1,
251,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.442,513,25,14,538,1,
252,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.179,709,42,31,751,1,
252,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.909,709,5,0,714,1,
252,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.333,709,5,0,714,1,
253,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.976,668,207,196,875,1,
253,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.187,668,132,121,800,1,
253,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.688,668,39,28,707,1,
254,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.345,773,70,59,843,1,
254,gpt-5.6,S5,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.855,773,76,65,849,1,
254,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.356,773,76,65,849,1,
255,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.177,797,42,31,839,1,
255,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.986,797,30,19,827,1,
255,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.814,797,23,12,820,1,
256,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.603,804,107,96,911,1,
256,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,5.505,804,246,235,1050,1,
256,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.602,804,154,143,958,1,
257,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.799,818,69,58,887,1,
257,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.604,818,168,157,986,1,
257,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.686,818,193,182,1011,1,
258,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.284,776,5,0,781,1,
258,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.758,776,42,31,818,1,
258,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.062,776,27,16,803,1,
259,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,4.251,728,135,124,863,1,
259,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.474,728,67,56,795,1,
259,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.405,728,50,39,778,1,
260,gpt-5.6,S4,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.071,748,111,100,859,1,
260,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,21.216,748,510,499,1258,1,
260,gpt-5.6,S6,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,9.693,748,173,162,921,1,
261,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.219,737,166,155,903,1,
261,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.739,737,126,115,863,1,
261,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.651,737,176,165,913,1,
262,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.91,816,34,23,850,1,
262,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.542,816,35,24,851,1,
262,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.649,816,32,21,848,1,
263,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.275,589,130,119,719,1,
263,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.094,589,36,25,625,1,
263,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.084,589,37,26,626,1,
264,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.617,616,98,87,714,1,
264,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.58,616,32,21,648,1,
264,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.671,616,33,22,649,1,
265,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.849,781,35,24,816,1,
265,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.76,781,32,21,813,1,
265,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.117,781,36,25,817,1,
266,gpt-5.6,S4,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.522,592,82,71,674,1,
266,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.9,592,51,40,643,1,
266,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.296,592,64,53,656,1,
267,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.72,856,34,23,890,1,
267,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.452,856,68,57,924,1,
267,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.061,856,110,99,966,1,
268,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.476,689,61,50,750,1,
268,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.094,689,46,35,735,1,
268,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.793,689,62,51,751,1,
269,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.177,601,115,104,716,1,
269,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.355,601,62,51,663,1,
269,gpt-5.6,S6,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.18,601,59,48,660,1,
270,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.189,590,49,38,639,1,
270,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.49,590,52,41,642,1,
270,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.197,590,63,52,653,1,
271,gpt-5.6,S4,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.643,821,65,54,886,1,
271,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.938,821,147,136,968,1,
271,gpt-5.6,S6,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.666,821,96,85,917,1,
272,gpt-5.6,S4,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.8,748,80,69,828,1,
272,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.624,748,76,65,824,1,
272,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.938,748,48,37,796,1,
273,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,6.664,693,232,221,925,1,
273,gpt-5.6,S5,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.301,693,53,42,746,1,
273,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.156,693,5,0,698,1,
274,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.264,798,36,25,834,1,
274,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.524,798,43,32,841,1,
274,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.336,798,5,0,803,1,
275,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.437,760,34,23,794,1,
275,gpt-5.6,S5,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.723,760,29,18,789,1,
275,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.797,760,50,39,810,1,
276,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.054,671,28,17,699,1,
276,gpt-5.6,S5,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.277,671,58,47,729,1,
276,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.995,671,35,24,706,1,
277,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.252,802,5,0,807,1,
277,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.938,802,5,0,807,1,
277,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.194,802,5,0,807,1,
278,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.566,871,27,16,898,1,
278,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.164,871,30,19,901,1,
278,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.722,871,29,18,900,1,
279,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.767,634,34,23,668,1,
279,gpt-5.6,S5,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.632,634,24,13,658,1,
279,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.542,634,139,128,773,1,
280,gpt-5.6,S4,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.148,787,67,56,854,1,
280,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.945,787,73,62,860,1,
280,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.349,787,5,0,792,1,
281,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.415,662,74,63,736,1,
281,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.023,662,54,43,716,1,
281,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.415,662,30,19,692,1,
282,gpt-5.6,S4,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.253,514,100,89,614,1,
282,gpt-5.6,S5,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.342,514,75,64,589,1,
282,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.689,514,26,15,540,1,
283,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.305,737,106,95,843,1,
283,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.691,737,145,134,882,1,
283,gpt-5.6,S6,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.563,737,67,56,804,1,
284,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.497,665,65,54,730,1,
284,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.874,665,31,20,696,1,
284,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.734,665,22,11,687,1,
285,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,5.558,703,62,51,765,1,
285,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.635,703,26,15,729,1,
285,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.637,703,75,64,778,1,
286,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.671,733,82,71,815,1,
286,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.697,733,36,25,769,1,
286,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.996,733,53,42,786,1,
287,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.785,752,35,24,787,1,
287,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.392,752,56,45,808,1,
287,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.909,752,38,27,790,1,
288,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.734,671,36,25,707,1,
288,gpt-5.6,S5,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.92,671,50,39,721,1,
288,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.501,671,25,14,696,1,
289,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.564,484,67,56,551,1,
289,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.862,484,29,18,513,1,
289,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.723,484,33,22,517,1,
290,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.3,758,83,72,841,1,
290,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.499,758,5,0,763,1,
290,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.197,758,5,0,763,1,
291,gpt-5.6,S4,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.885,722,155,144,877,1,
291,gpt-5.6,S5,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.691,722,135,124,857,1,
291,gpt-5.6,S6,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,3.002,722,101,90,823,1,
292,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.596,588,59,48,647,1,
292,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.548,588,86,75,674,1,
292,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.887,588,34,23,622,1,
293,gpt-5.6,S4,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.705,724,27,16,751,1,
293,gpt-5.6,S5,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.42,724,51,40,775,1,
293,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.189,724,38,27,762,1,
294,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.809,767,38,27,805,1,
294,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.604,767,129,118,896,1,
294,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.684,767,83,72,850,1,
295,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.893,725,35,24,760,1,
295,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.615,725,33,22,758,1,
295,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.856,725,21,10,746,1,
296,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.647,776,63,52,839,1,
296,gpt-5.6,S5,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,5.132,776,216,205,992,1,
296,gpt-5.6,S6,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.973,776,48,37,824,1,
297,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.679,743,50,39,793,1,
297,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.855,743,50,39,793,1,
297,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.232,743,77,66,820,1,
298,gpt-5.6,S4,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.138,735,33,22,768,1,
298,gpt-5.6,S5,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.706,735,36,25,771,1,
298,gpt-5.6,S6,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.829,735,29,18,764,1,
299,gpt-5.6,S4,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.099,625,50,39,675,1,
